Estimate,Value
46.724230317791125,44.87
44.88911560329519,45.64
45.71253253365212,45.93
45.848549185660985,45.23
45.270409877481,44.64
44.700369400845176,44.96
44.94138460577592,43.96
43.97946588711352,43.41
43.46962566781531,42.4
42.436150769427975,42.16
42.17606200212343,41.9
41.88353487067373,41.13
41.160158664118214,41.54
41.528905592563724,40.05
40.08755201836336,39.5
39.57432453500548,40.8
40.70555147657889,41.92
41.8021379772235,41.83
41.83776303860634,43.06
43.042840351086895,42.78
42.767261180957455,41.75
41.84810594590974,43.51
43.4498275759182,44.47
44.342277832293654,45.72
45.67871470509262,46.57
46.53413472202476,46.81
46.82267647332915,48.2
48.16173143822945,48.48
48.44472554400439,46.8
46.922383370979595,47.54
47.567627119931416,46.29
46.284468806365496,46.97
46.98179103035946,47.64
47.55237788171628,46.97
46.99861749630027,46.32
46.3940989367542,44.68
44.76348747804698,43.17
43.26480136961565,44.39
44.31420401105208,44.85
44.73568337664716,45.47
45.45159474930537,47.63
47.52633884417178,45.88
45.93228280359078,46.28
46.378338075894014,44.91
44.9295299820788,43.62
43.724619300239944,43.85
43.831793746861635,43.04
43.02590468358599,43.34
43.3434797253082,43.85
43.791216991655105,45.33
45.24691523577833,46.1
46.039195062122516,44.36
44.47432183588486,45.6
45.618175112905455,44.65
44.618518265177364,47.07
47.001082423449034,47.72
47.60122678322786,47.72
47.771316238246754,48.8
48.78015036087664,48.67
48.65546341757634,49.75
49.733745473748435,50.44
50.38077870461202,49.76
49.80973308832605,49.76
49.805830638831914,50.72
50.65709566562569,50.14
50.14086063513005,50.47
50.49735740012946,50.35
50.33567431531518,49.97
49.99981494411665,50.3
50.291296511953256,51.59
51.504726791797125,50.31
50.34812262138699,50.61
50.66957029135726,50.18
50.16319492879139,49.45
49.50069616314281,48.75
48.79151782531389,49.71
49.655028627366804,48.72
48.718049451830915,46.83
46.97474748605438,46.66
46.69250535415237,45.32
45.32744361001307,44.66
44.70883019043852,44.07
44.07064052881027,44.88
44.82466974943496,44.96
44.91038579293869,45.2
45.20591649491346,44.62
44.649448292025475,43.39
43.47519127620985,43.29
43.31069334252065,45.86
45.69310706166258,45.56
45.49580319620211,45.37
45.46409862531272,45.69
45.68598869180639,47.48
47.377989907120075,48.07
48.00262511598357,46.72
46.8287992182696,46.72
46.786275472392845,45.66
45.67778273909619,45.29
45.32886703805518,49.41
49.18005701905118,51.08
50.86888502439564,51.7
51.74696194930129,51.72
51.77877554297746,50.95
51.02146809206194,49.85
49.931705028986116,50.84
50.799198243606554,51.51
51.41327586200163,52.74
52.68409633640923,52.99
52.969648961364406,51.01
51.14152510920402,50.9
50.97440816156153,51.93
51.827088413844145,52.13
52.077728142795756,52.22
52.23776520748884,51.44
51.48718085478604,51.98
51.97979151058724,52.01
51.97186568571957,52.82
52.791060841526935,54.01
53.9333945969807,53.8
53.80271669361247,53.75
53.79838362230978,52.36
52.43108036181401,53.26
53.252541907354626,53.77
53.67966970225014,53.98
53.97391846287347,51.95
52.06203692328865,50.82
50.940086307951255,52.19
52.097209635017336,53.01
52.88774055842426,52.36
52.39929546422751,52.45
52.49378946032168,51.12
51.16978172260983,51.39
51.4135039882765,52.33
52.2383462785549,52.77
52.72230632406898,52.38
52.41378676362716,52.14
52.18082865718442,53.24
53.18576262864851,53.18
53.14388824278873,52.63
52.688381864695124,52.75
52.76406150082563,53.9
53.82578710545158,53.55
53.53525575149107,53.81
53.84036872336426,53.01
53.03870648680338,52.19
52.259038354086464,52.37
52.362508773444326,52.99
52.92667376500947,53.84
53.78061878118481,52.96
52.9966540154216,53.21
53.25052223984781,53.11
53.088615042801266,53.41
53.401258361011536,53.41
53.399407235663595,54.02
53.99840632445033,53.61
53.61466795953338,54.48
54.46681961469924,53.99
53.981746321114755,54.04
54.07438627834875,54.0
53.991479524970785,53.82
53.829401167029104,52.63
52.691822658618655,53.33
53.32352535686743,53.19
53.142193035581144,52.68
52.72139323266927,49.83
49.98173190508374,48.75
48.8664410651424,48.05
48.0287997853078,47.95
47.924908938037746,47.24
47.24612451616208,48.34
48.29690680765778,48.3
48.24941134607159,48.34
48.36582209885654,47.79
47.82006170561131,47.02
47.07437298730673,47.29
47.2828604983403,47.0
46.98133932853695,47.3
47.29573721004674,47.02
47.017522597122976,48.36
48.30975432374331,49.47
49.3733132315916,50.3
50.2666485257659,50.54
50.54547054660482,50.25
50.28952278437276,50.99
50.97613294493909,51.14
51.10733292940664,51.69
51.67949703757789,52.25
52.21678893471072,53.06
53.02359221982304,53.38
53.36259053998234,53.12
53.15128679082878,53.19
53.20881553650658,52.62
52.64124259128929,52.46
52.48421592455962,50.49
50.572574029291694,50.26
50.316074211896215,49.64
49.61758029142934,48.9
48.93267442470315,49.22
49.20255717411469,49.22
49.185362695512715,48.96
48.97602091506268,49.31
49.30103066108714,48.83
48.83622821221598,47.65
47.72773909518963,47.79
47.802989730752685,45.55
45.61648171487732,46.23
46.253123514948044,46.46
46.36535559146726,45.84
45.869190770107,47.28
47.235309358627845,47.81
47.72987477711165,47.83
47.85332148647119,48.86
48.833746494278245,48.64
