Estimate,Value
103.16804339966438,102.2
102.21683036601534,102.93
102.93506022668453,102.68
102.66378398388328,102.88
102.8807939551756,105.34
105.23059680056394,103.64
103.62144993277312,101.75
101.89175321106117,101.82
101.88719961493499,102.82
102.77578415990978,101.39
101.4124066388322,100.29
100.3893134841886,98.29
98.41335490794049,98.57
98.6326373602486,99.23
99.19230682291882,98.43
98.43849232350126,100.08
100.04120119557714,100.71
100.62252091273939,99.68
99.69915253519144,99.97
99.99647183841384,100.05
100.03583507414754,99.66
99.67319671049263,100.61
100.58510818555511,101.25
101.18789534625041,101.73
101.68619863218484,101.57
101.5586912230076,99.69
99.77384552869445,99.6
99.67418133478995,100.29
100.26483313644945,101.16
101.09810155963001,100.43
100.42741868855168,102.57
102.50840582254664,103.55
103.42918141467722,103.37
103.34062133765764,103.68
103.67394950590894,104.05
104.02308760785596,103.7
103.70056606993505,103.71
103.7227271479158,104.33
104.30401378216901,104.35
104.32588086156251,101.69
101.79915122197399,101.47
101.5795275695934,102.2
102.1782517616001,100.85
100.87813086453352,101.13
101.16960018920551,101.56
101.53156985113897,100.07
100.11542368027978,99.69
99.76242995110995,100.09
100.08792298084536,99.74
99.73925649243014,99.81
99.82043459816055,101.06
101.0055617190236,100.52
100.49470686690145,100.32
100.34891512830475,100.89
100.87399302977933,102.01
101.94181568314255,102.63
102.561606313197,101.74
101.75308124547831,102.31
102.32043601685209,102.95
102.90165053066205,102.8
102.78167188691371,104.31
104.2531673711209,104.03
103.98389808588304,105.01
104.97997573691299,104.78
104.75228466585023,103.37
103.43729214815812,104.26
104.27683328852689,103.4
103.40200125617558,103.07
103.11653191270891,103.34
103.34132326204868,103.27
103.26262465240943,103.17
103.1768398573678,103.32
103.31755714216659,105.09
105.01051006925586,105.02
104.95538539466145,105.04
105.04183598006405,107.2
107.10923074042435,107.49
107.39554421728057,107.52
107.5076996454228,106.95
106.97254840580865,106.64
106.67461546234654,107.08
107.07354499191679,107.95
107.8970773489405,106.83
106.8433402509434,106.64
106.69077660570555,107.04
107.03063720299482,106.49
106.49757486966129,106.46
106.48232353929397,106.07
106.08738565477411,106.06
106.07534910508134,105.18
105.21701605605602,104.76
104.81111805236722,104.19
104.22971443310232,104.06
