Estimate,Value
103.05739756746014,102.2
102.2199205802708,102.93
103.02437132672149,102.68
102.58754116526511,102.88
102.85262208795042,105.34
105.34092848847534,103.64
103.58073501796976,101.75
101.88219211315297,101.82
101.9279804150437,102.82
102.65004703721668,101.39
101.43228834479234,100.29
100.50431786168701,98.29
98.27705970674546,98.57
98.54304481107118,99.23
99.29931446324174,98.43
98.35969447922301,100.08
100.00273118889316,100.71
100.70278384417514,99.68
99.70194853410875,99.97
99.97739924716699,100.05
100.03615692478711,99.66
99.66936799809773,100.61
100.59633572277832,101.25
101.18326026919353,101.73
101.70007557032031,101.57
101.65048262216818,99.69
99.71945168153665,99.6
99.6435305018769,100.29
100.24726993513495,101.16
101.09430408868384,100.43
100.47424975483226,102.57
102.51689204764568,103.55
103.39712043126225,103.37
103.40331446628748,103.68
103.73263361171286,104.05
103.94458586801395,103.7
103.71474566997136,103.71
103.79797376543885,104.33
104.23370444781882,104.35
104.3054840715533,101.69
101.86557596110592,101.47
101.51422273491931,102.2
102.06736431823907,100.85
100.94627898443755,101.13
101.22150763249876,101.56
101.41442525464905,100.07
100.13106266984654,99.69
99.86155006715764,100.09
99.96125130871957,99.74
99.69818719193924,99.81
99.9443764648566,101.06
100.9618090783719,100.52
100.42425390056167,100.32
100.500901858116,100.89
100.83714060880182,102.01
101.81995700608617,102.63
102.7126620126866,101.74
101.80023159701626,102.31
102.30228312865836,102.95
102.88611983158629,102.8
102.85205592938486,104.31
104.31284974538254,104.03
103.9980377233291,105.01
105.01354551152797,104.78
104.80574766470943,103.37
103.40387898947303,104.26
104.3430440914985,103.4
103.33786819620063,103.07
103.08500985894221,103.34
103.39530709851007,103.27
103.16175584644184,103.17
103.15563544135695,103.32
103.39693363666034,105.09
104.96804692693688,105.02
104.93714859135359,105.04
105.15148120564743,107.2
107.1167058853719,107.49
107.33094266360659,107.52
107.64240706845489,106.95
106.99583775005325,106.64
106.53687485082027,107.08
107.13965081902646,107.95
107.94956641327057,106.83
106.7562328801525,106.64
106.73715310653635,107.04
107.05968864341585,106.49
106.39699528602034,106.46
106.53668015019684,106.07
106.12892185245235,106.06
106.02819383027631,105.18
105.24402235197019,104.76
104.85960245624102,104.19
104.19629669964228,104.06
104.07310813468123,102.93
102.99093076208077,103.61
103.55888868792718,101.48
101.50231489361072,101.73
101.79095807174657,100.56
100.54653170116622,101.88
101.79540719761891,103.84
103.80214105050673,103.83
