Estimate,Value
100.32289136475204,102.2
102.44903909728264,102.93
103.42836477259871,102.68
103.2888485203497,102.88
102.58784092434584,105.34
103.13532132210254,103.64
102.21532223316935,101.75
102.9225869997966,101.82
102.65695548449753,102.82
102.8971636269061,101.39
105.23553652496108,100.29
103.7169239657981,98.29
101.90968353559562,98.57
101.7571651426061,99.23
102.71467519070428,98.43
101.4500246971399,100.08
100.36839839658235,100.71
98.3191984133758,99.68
98.5202924301472,99.97
99.13482707783479,100.05
98.47165658085069,99.66
100.03695724205105,100.61
100.65788421307317,101.25
99.77859528377232,101.73
99.98005173100722,101.57
100.01103770365233,99.69
99.68565326244683,99.6
100.57484713161189,100.29
101.21133132884714,101.16
101.74440106238097,100.43
101.59886162719326,102.57
99.78163704809882,103.55
99.59777684568004,103.37
100.19717204617642,103.68
101.12179068829063,104.05
100.48291853214388,103.7
102.51433557475154,103.71
103.48588627311243,104.33
103.45170420302303,104.35
103.70179866640864,101.69
104.02912001591869,101.47
103.7248016938323,102.2
103.72242677994538,100.85
104.29317105045456,101.13
104.34970911262155,101.56
101.81778110785427,100.07
101.47939759226311,99.69
102.07807183470925,100.09
100.89607260167686,99.74
101.14424707940262,99.81
101.49532574647726,101.06
100.13926101648403,100.52
99.7197568102154,100.32
100.02107792813572,100.89
99.74052947681889,102.01
99.82130429128078,102.63
100.99800550595448,101.74
100.5444709917712,102.31
100.37226384820545,102.95
100.84800530066227,102.8
101.95858904632986,104.31
102.62618961508956,104.03
101.81538296062587,105.01
102.30913882960544,104.78
102.89298090266065,103.37
102.82648399229703,104.26
104.27307351885828,103.4
104.0364845925295,103.07
105.02510021655974,103.34
104.77971568820371,103.27
103.4608020405591,103.17
104.21560676170891,103.32
103.3841916489891,105.09
103.11436003058515,105.02
103.29816452448429,105.04
103.26112407195055,107.2
103.18360593245959,107.49
103.31146873311528,107.52
105.01643718745336,106.95
105.02946710088042,106.64
105.1027351323275,107.08
107.11287816427405,107.95
107.48199792914976,106.83
107.59777328121868,106.64
106.98288392362414,107.04
106.65265140500568,106.49
107.0417887699211,106.46
107.90501596224439,106.07
106.89083262013715,106.06
106.67799303557514,105.18
106.98353707154617,104.76
106.50514728201927,104.19
106.47517795868448,104.06
106.06540390363662,102.93
106.05894584282547,103.61
105.20047208971876,101.48
104.7752520173972,101.73
104.17995715754782,100.56
104.04922521485261,101.88
102.95317028695749,103.84
103.57735388679151,103.83
101.5229600072195,105.34
101.7417962578222,104.59
100.52871565919541,103.81
101.83545325354483,102.76
103.72259185955114,105.23
103.88007464662097,105.68
105.35260564867231,104.91
104.62123089647082,104.29
103.89364042464418,98.23
102.77301379992224,97.86
105.10328261269926,98.26
105.62679647907495,97.34
105.02873045574424,96.93
104.33038257268576,97.34
98.44049464794992,97.61
97.84761198396451,98.09
98.031340957044,97.36
97.3626241163543,97.57
96.95888466413808,95.54
97.29095228163348,97.3
97.58547491856011,96.44
98.08647076219273,94.35
97.39823212012683,96.4
97.57819960864627,93.97
95.59248243294807,93.61
97.23671334814644,95.39
96.40402478990679,95.78
94.4928484951167,95.82
96.28585684760364,96.44
93.99299739011842,97.86
93.69311303532979,92.92
95.23055488738491,95.5
95.75519363467012,94.51
95.88443592015034,93.32
96.43036834259549,92.64
97.80804319596295,92.73
93.14218903510123,91.71
95.43590727261926,92.89
94.37616837626773,92.18
93.4608469683363,92.86
92.6273444167271,94.91
92.6804604419614,94.33
91.72589854769785,93.07
92.84276141743659,92.43
92.17449584160434,91.46
92.87393529731932,91.55
