Date,Open,High,Low,Close,Adj Close,Volume
2002-11-01,5079.72998,5247.640137,4947.97998,5236.850098,5236.850098,29170060000
2002-12-01,5229.660156,5229.660156,4958.02002,5000,5000,25993640000
2003-01-01,5146,5255.390137,4769.790039,4868.680176,4868.680176,27512200000
2003-02-01,4868.680176,4903.279785,4601.450195,4716.069824,4716.069824,25011200000
2003-03-01,4716.080078,4971.109863,4418.620117,4730.209961,4730.209961,27989400000
2003-04-01,4730.209961,5151.069824,4730.209961,5131.560059,5131.560059,29247700000
2003-05-01,5131.560059,5437.839844,5068.040039,5435.370117,5435.370117,30651700000
2003-06-01,5435.379883,5739.029785,5435.379883,5505.169922,5505.169922,31197300000
2003-07-01,5501.379883,5671.540039,5437.77002,5558.990234,5558.990234,31370400000
2003-08-01,5558.990234,5681.759766,5430.77002,5660.160156,5660.160156,24810070000
2003-09-01,5660.160156,5857.790039,5614.47998,5644.029785,5644.029785,29728400000
2003-10-01,5644.02002,5983.490234,5644.02002,5959.009766,5959.009766,31888500000
2003-11-01,5959.009766,6080.560059,5922.450195,6073.02002,6073.02002,24162820000
2003-12-01,6073,6469.5,6073,6464,6464,27509130000
2004-01-01,6464,6680.009766,6438.470215,6551.629883,6551.629883,32752700000
2004-02-01,6551.629883,6778.02002,6520.910156,6692.370117,6692.370117,27865900000
2004-03-01,6692.370117,6798.120117,6364.580078,6599.060059,6599.060059,33331700000
2004-04-01,6599.060059,6715.089844,6427.689941,6439.419922,6439.419922,31526700000
2004-05-01,6439.419922,6568.009766,6211.330078,6484.720215,6484.720215,29323000000
2004-06-01,6484.72998,6622.200195,6450.399902,6602.990234,6602.990234,27529300000
2004-07-01,6602.919922,6604.649902,6273.399902,6403.149902,6403.149902,29285600000
2004-08-01,6403.149902,6463.049805,6215.970215,6454.220215,6454.220215,26584100000
2004-09-01,6454.200195,6639.779785,6444.839844,6570.25,6570.25,26829470000
2004-10-01,6570.390137,6717.549805,6493.180176,6692.709961,6692.709961,31515800000
2004-11-01,6692.709961,7075.799805,6685.72998,7005.720215,7005.720215,30465180000
2004-12-01,7005.720215,7273.180176,6966.569824,7250.060059,7250.060059,31251300000
2005-01-01,7250.060059,7268.209961,6984.02002,7089.830078,7089.830078,31513560000
2005-02-01,7089.950195,7362.830078,7089.950195,7321.22998,7321.22998,29367530000
2005-03-01,7321.22998,7455.080078,7065.830078,7167.529785,7167.529785,39014150000
2005-04-01,7167.549805,7237.640137,6927.100098,7008.319824,7008.319824,43424270000
2005-05-01,7008.370117,7187.939941,6902.509766,7134.330078,7134.330078,39321990000
2005-06-01,7134.319824,7351.209961,7131.069824,7217.779785,7217.779785,40334040000
2005-07-01,7217.839844,7529.009766,7174.950195,7476.660156,7476.660156,37464760000
2005-08-01,7476.660156,7590.830078,7360.97998,7496.089844,7496.089844,42030090000
2005-09-01,7496.109863,7667.640137,7471.850098,7632.97998,7632.97998,44777510000
2005-10-01,7632.97998,7652.890137,7211.140137,7433.120117,7433.120117,49793790000
2005-11-01,7433.049805,7768.029785,7411.22998,7645.279785,7645.279785,45102870000
2005-12-01,7645.470215,7867.589844,7645.470215,7753.950195,7753.950195,41756130000
2006-01-01,7753.970215,8130.189941,7753.970215,8106.549805,8106.549805,49211650000
2006-02-01,8106.450195,8156.279785,7912.720215,8060.609863,8060.609863,42859940000
2006-03-01,8060.450195,8321.980469,7963.339844,8233.200195,8233.200195,50905040000
2006-04-01,8233.230469,8491.889648,8183.430176,8471.429688,8471.429688,43308430000
2006-05-01,8471.429688,8651.740234,7974.839844,8189.109863,8189.109863,54312830000
2006-06-01,8189.109863,8316.44043,7708.109863,8169.069824,8169.069824,52856560000
2006-07-01,8169.069824,8264.110352,7824.410156,8242.120117,8242.120117,46348220000
2006-08-01,8242.230469,8401.139648,8140.109863,8388.55957,8388.55957,47931050000
2006-09-01,8388.679688,8498.269531,8218.990234,8469.650391,8469.650391,49001440000
2006-10-01,8469.669922,8846.240234,8416.120117,8774.980469,8774.980469,56793620000
2006-11-01,8774.980469,8995.629883,8684.790039,8969,8969,55343930000
2006-12-01,8969,9188.169922,8885.769531,9139.019531,9139.019531,43183520000
2007-01-01,9137.959961,9271.75,8957.240234,9254.730469,9254.730469,53681740000
2007-02-01,9254.839844,9463.620117,9022.94043,9124.540039,9124.540039,51844990000
2007-03-01,9124.540039,9352.44043,8812.370117,9261.820313,9261.820313,61432670000
2007-04-01,9261.839844,9752.44043,9249.320313,9627.730469,9627.730469,57032470000
2007-05-01,9627.730469,10004.49023,9586.320313,9978.639648,9978.639648,64958050000
2007-06-01,9978.740234,10068.29004,9701.919922,9873.019531,9873.019531,65322800000
2007-07-01,9873.019531,10238.25,9500.950195,9554.5,9554.5,70337430000
2007-08-01,9554.5,9798.120117,8811.549805,9596.980469,9596.980469,91381760000
2007-09-01,9597.009766,10078.05957,9377.790039,10039.28027,10039.28027,57809700000
2007-10-01,10039.29981,10387.16992,9824.299805,10311.61035,10311.61035,76022580000
2007-11-01,10311.54981,10311.54981,9382.870117,9856.849609,9856.849609,86246950000
2007-12-01,9856.80957,10140.46973,9473.790039,9740.320313,9740.320313,64821670000
2008-01-01,9740.30957,9781.570313,8343.620117,9126.160156,9126.160156,95557820000
2008-02-01,9126.169922,9348.849609,8731.349609,8962.459961,8962.459961,78536130000
2008-03-01,8962.459961,9018.129883,8362.669922,8797.290039,8797.290039,93189170000
2008-04-01,8797.160156,9391.089844,8797.160156,9299.599609,9299.599609,85978630000
2008-05-01,9299.599609,9687.240234,9245.160156,9401.080078,9401.080078,77037450000
2008-06-01,9401.099609,9408.759766,8590.950195,8660.480469,8660.480469,96614040000
2008-07-01,8660.290039,8694.110352,8089.490234,8438.639648,8438.639648,1.24981E+11
2008-08-01,8438.709961,8524.200195,8180.879883,8382.080078,8382.080078,86266010000
2008-09-01,8382.769531,8434.900391,7167.77002,7532.799805,7532.799805,1.41135E+11
2008-10-01,7532.799805,7546.810059,5178.160156,6061.089844,6061.089844,1.6129E+11
2008-11-01,6061.089844,6351.600098,4607.470215,5599.299805,5599.299805,1.1566E+11
2008-12-01,5599.290039,5848.149902,5059.810059,5757.049805,5757.049805,1.12884E+11
2009-01-01,5755.759766,6014,5023.470215,5195.790039,5195.790039,1.12091E+11
2009-02-01,5195.790039,5524.120117,4596.899902,4617.029785,4617.029785,1.24492E+11
2009-03-01,4617.029785,5232.549805,4181.75,4978.97998,4978.97998,1.61844E+11
2009-04-01,4978.959961,5622.22998,4908.72998,5513.359863,5513.359863,1.38855E+11
2009-05-01,5513.359863,6007.959961,5492.870117,6004.069824,6004.069824,1.31615E+11
2009-06-01,6004.069824,6231.029785,5706.25,5905.149902,5905.149902,1.12653E+11
2009-07-01,5905.160156,6455.049805,5552.819824,6424.279785,6424.279785,1.06636E+11
2009-08-01,6424.279785,6775.740234,6338.089844,6643.240234,6643.240234,1.16826E+11
2009-09-01,6643.240234,7092.700195,6448.029785,6910.879883,6910.879883,1.12295E+11
2009-10-01,6910.870117,7241.390137,6633.97998,6739.450195,6739.450195,1.13411E+11
2009-11-01,6739.470215,7266.509766,6692.850098,7092.359863,7092.359863,84981530000
2009-12-01,7092.359863,7288.22998,7002.470215,7184.959961,7184.959961,83734190000
2010-01-01,7184.97998,7471.310059,6869.209961,6883.779785,6883.779785,90947580000
2010-02-01,6883.790039,7111.52002,6631.509766,7035.040039,7035.040039,84561340000
2010-03-01,7035.049805,7497.879883,7035.049805,7447.799805,7447.799805,1.03684E+11
2010-04-01,7447.939941,7743.740234,7437.390137,7474.399902,7474.399902,1.16742E+11
2010-05-01,7474.430176,7560.160156,6451.669922,6791.569824,6791.569824,1.27663E+11
2010-06-01,6791.439941,7088.77002,6454.339844,6469.649902,6469.649902,1.10107E+11
2010-07-01,6469.649902,7092.549805,6355.830078,6998.990234,6998.990234,94778110000
2010-08-01,6999.100098,7196.540039,6594.950195,6704.149902,6704.149902,85738250000
2010-09-01,6704.22998,7376.910156,6704.22998,7281.069824,7281.069824,76528290000
2010-10-01,7281.089844,7615.22998,7240.209961,7513.350098,7513.350098,90148480000
2010-11-01,7513.370117,7817.25,7385.580078,7430.939941,7430.939941,87151070000
2010-12-01,7430.950195,7982.589844,7430.950195,7964.02002,7964.02002,79698940000
2011-01-01,7964.040039,8222.509766,7909.339844,8139.160156,8139.160156,92164940000
2011-02-01,8139.200195,8520.269531,8139.200195,8438.549805,8438.549805,59223660000
2011-03-01,8438.549805,8470.349609,7873.299805,8404.980469,8404.980469,89507640000
2011-04-01,8404.980469,8678.099609,8205.790039,8671.410156,8671.410156,77364810000
2011-05-01,8671.410156,8718.25,8208.669922,8477.280273,8477.280273,81708980000
2011-06-01,8477.280273,8477.280273,7901.080078,8319.099609,8319.099609,86122730000
2011-07-01,8319.099609,8496.419922,8011.450195,8079.439941,8079.439941,81102170000
2011-08-01,8124.029785,8172.339844,6891.040039,7528.390137,7528.390137,1.08419E+11
2011-09-01,7528.390137,7584.72998,6641.299805,6791.649902,6791.649902,1.02787E+11
2011-10-01,6791.649902,7864.490234,6414.890137,7563.379883,7563.379883,98063670000
2011-11-01,7565.029785,7681.220215,6898.120117,7484.5,7484.5,84275050000
2011-12-01,7484.5,7596.109863,7129.839844,7477.029785,7477.029785,71765620000
2012-01-01,7477.029785,7929.759766,7459.450195,7838.47998,7838.47998,79567560000
2012-02-01,7838.47998,8210.259766,7838.47998,8113.240234,8113.240234,78385710000
2012-03-01,8136.129883,8327.669922,7898.609863,8206.929688,8206.929688,83899660000
2012-04-01,8206.94043,8305.69043,7835.290039,8119.060059,8119.060059,74761710000
2012-05-01,8115.060059,8211.650391,7387.450195,7463.959961,7463.959961,86920490000
2012-06-01,7368.410156,7801.839844,7222.879883,7801.839844,7801.839844,76913090000
2012-07-01,7810.830078,7939.149902,7538.240234,7863.930176,7863.930176,73103810000
2012-08-01,7891.339844,8160.419922,7710.830078,8014.930176,8014.930176,70283810000
2012-09-01,8012.870117,8515.599609,7960.870117,8251,8251,69784280000
2012-10-01,8276.089844,8470.69043,8152.790039,8221.400391,8221.400391,71752320000
2012-11-01,8231.669922,8339.780273,7841.759766,8260.429688,8260.429688,71489310000
2012-12-01,8260.429688,8519.139648,8205.330078,8443.509766,8443.509766,66388180000
2013-01-01,8571.530273,8944.290039,8571.080078,8894.709961,8894.709961,75848510000
2013-02-01,8931.459961,9004.410156,8700.730469,8868.719727,8868.719727,69273480000
2013-03-01,8827.830078,9128.889648,8779.839844,9107.040039,9107.040039,68527110000
2013-04-01,9098.05957,9276.879883,8890.450195,9276.879883,9276.879883,77098000000
2013-05-01,9248.450195,9695.459961,9169.780273,9302.269531,9302.269531,76447250000
2013-06-01,9317.389648,9412.049805,8814.759766,9112.69043,9112.69043,74946790000
2013-07-01,9154.259766,9682.110352,9074.589844,9558.830078,9558.830078,68106820000
2013-08-01,9617.290039,9690.099609,9246.889648,9270.660156,9270.660156,64802810000
2013-09-01,9357.80957,9906.320313,9296.269531,9621.240234,9621.240234,66174410000
2013-10-01,9624.179688,10127.62988,9441.660156,10009.63965,10009.63965,76647400000
2013-11-01,10010.26953,10229.57031,9909.540039,10183.23047,10183.23047,63628190000
2013-12-01,10173.76953,10406.76953,9925.620117,10400.32031,10400.32031,64958820000
2014-01-01,10352.70996,11334.65039,9908.030273,9967.650391,9967.650391,75871910000
2014-02-01,9967.69043,10471.62988,9732.469727,10425.86035,10425.86035,69725590000
2014-03-01,10349.29981,10550.24023,10272.08984,10527.76953,10527.76953,71885030000
2014-04-01,10538.44043,10669.42969,10271.36035,10627.16992,10627.16992,71595810000
2014-05-01,10626.50977,10760.87012,10518.9502,10756.30957,10756.30957,63623630000
2014-06-01,10760.54004,11025.91992,10729.96973,10979.41992,10979.41992,63283380000
2014-07-01,11002.37012,11105.84961,10726.37988,10726.42969,10726.42969,66524690000
2014-08-01,10699.80957,11054.19043,10557.61035,11046.29004,11046.29004,58131140000
2014-09-01,11050.57031,11108.38965,10685,10702.92969,10702.92969,66706000000
2014-10-01,10688.65039,10846.08984,9886.080078,10845,10845,93694040000
2014-11-01,10834.40039,11068.26953,10704.55957,10955.41016,10955.41016,63600190000
2014-12-01,10933.11035,11008.54004,10360.03027,10839.24023,10839.24023,80743820000
2015-01-01,10859.79981,10889.25,10442.79981,10537.21973,10537.21973,77330040000
2015-02-01,10567.95996,11142.55957,10495.70996,11062.79004,11062.79004,68775560000
2015-03-01,11053.66016,11115.58008,10659.03027,10899.19043,10899.19043,76675850000
2015-04-01,10906.12988,11248.99023,10834.01953,11049.74023,11049.74023,72060940000
2015-05-01,11074.9502,11254.87012,10961.17969,11056.29981,11056.29981,65187730000
2015-06-01,11081.66992,11170.82031,10768.62012,10805.2002,10805.2002,73192620000
2015-07-01,10844.45996,11032.61035,10622.32031,10882.28027,10882.28027,77920590000
2015-08-01,10883.46973,10916.21973,9509.589844,10176.5,10176.5,84626790000
2015-09-01,10176.5,10362.25977,9565.240234,9799.69043,9799.69043,79989370000
2015-10-01,9832.330078,10538.21973,9697.269531,10460.95996,10460.95996,85844900000
2015-11-01,10474.58008,10641.62012,10141.54981,10409.58984,10409.58984,75943590000
2015-12-01,10447.05957,10523.79004,9880.419922,10143.41992,10143.41992,83649260000
2016-01-01,10020.04981,10039.95996,8937.990234,9632.700195,9632.700195,92409770000
2016-02-01,9578.919922,9682.929688,8944.049805,9559.530273,9559.530273,93049560000
2016-03-01,9626.879883,10281.69043,9613.959961,10207.37012,10207.37012,92639420000
2016-04-01,10132.58008,10593.20996,10004.76953,10436.91992,10436.91992,81124990000
2016-05-01,10450.12988,10503.41016,10119.65039,10441,10441,75101210000
2016-06-01,10385.92969,10648.04981,9918.719727,10489.75977,10489.75977,86852700000
2016-07-01,10495.08008,10815.42969,10308.21973,10785.50977,10785.50977,69530250000
2016-08-01,10768.75,10892.15039,10619.38965,10764.75,10764.75,75610310000
2016-09-01,10762.4502,10903.86035,10487.79981,10721.74023,10721.74023,77270240000
2016-10-01,10721.84961,10721.84961,10425.91016,10481.88965,10481.88965,73196630000
2016-11-01,10508.00977,10890.04004,10281.48047,10838.45996,10838.45996,88299760000
2016-12-01,10860.41992,11688.4502,10812.75,11056.90039,11056.90039,75251240000
2017-01-01,11138.84961,11344.74023,11094.29004,11222.95996,11222.95996,70483180000
2017-02-01,11244.82031,11590.34961,11171.57031,11512.38965,11512.38965,69162420000
2017-03-01,11593.20996,11687.07031,11324.5,11492.84961,11492.84961,81547770000
2017-04-01,11495.33008,11653.16992,11324.53027,11536.08008,11536.08008,65265670000
2017-05-01,11550.41016,11666.90039,11374.63965,11598.03027,11598.03027,72244930000
2017-06-01,11616.20996,11837.59961,11603.41016,11761.7002,11761.7002,77145350000
2017-07-01,11801.44043,11989.53027,11684.75,11967.66992,11967.66992,63169400000
2017-08-01,12006.74023,12019.84961,11670.87988,11875.69043,11875.69043,70616030000
2017-09-01,11897.96973,12209.4502,11783.87012,12209.16016,12209.16016,66337980000
2017-10-01,12209.16016,12443.79981,12200.12988,12341.00977,12341.00977,70871570000
2017-11-01,12383.87012,12673.7002,12178.88965,12627.79981,12627.79981,73173260000
2017-12-01,12636.73047,12886.11035,12463.83008,12808.83984,12808.83984,65251190000
2018-01-01,12860.92969,13637.01953,12842.26953,13367.95996,13367.95996,76850120000
2018-02-01,13338.99023,13414.78027,12048.66016,12652.54981,12652.54981,79579410000
2018-03-01,12644.42969,12963.41992,12166.54004,12452.05957,12452.05957,76369800000
2018-04-01,12432.88965,12774.37012,12107.71973,12515.36035,12515.36035,69648590000
2018-05-01,12490.24023,12853.33008,12255.84961,12527.13965,12527.13965,75617280000
2018-06-01,12596.67969,12888.98047,12377.04004,12504.25,12504.25,77439710000
2018-07-01,12430.7002,12989.45996,12400.54004,12963.28027,12963.28027,64542170000
2018-08-01,12949.84961,13148.41992,12648.32031,13016.88965,13016.88965,69238220000
2018-09-01,12976.04981,13261.76953,12873.37988,13082.51953,13082.51953,62492080000
2018-10-01,13146.29981,13175.61035,11820.33008,12208.05957,12208.05957,91327930000
2018-11-01,12208.05957,12682.05957,12016.08008,12457.54981,12457.54981,80080110000
2018-12-01,12609.7002,12624.75,10724.19043,11374.38965,11374.38965,78342100000
2019-01-01,11238.76953,12315.13965,11169.45996,12299.03027,12299.03027,80399630000
2019-02-01,12312.25977,12769.63965,12186.66016,12644.80957,12644.80957,70183430000
2019-03-01,12698.23047,12854.82031,12336.49023,12696.87988,12696.87988,78596280000
2019-04-01,12775.83984,13067.03027,12773.53027,13060.65039,13060.65039,69604840000
2019-05-01,13066.08008,13069.08984,12238.40039,12264.49023,12264.49023,76860120000
2019-06-01,12288.50977,13095.57031,12273.08984,13049.70996,13049.70996,70881390000
2019-07-01,13049.70996,13255.12988,12979.37012,13066.59961,13066.59961,70349470000
2019-08-01,13053.66016,13154.37988,12325.92969,12736.87988,12736.87988,79599440000
2019-09-01,12720.19043,13177.87988,12600.70996,13004.74023,13004.74023,73992330000
2019-10-01,13002.33008,13248.65039,12482.01953,13171.80957,13171.80957,77564550000
2019-11-01,13231.17969,13611.49023,13231.17969,13545.20996,13545.20996,72179920000
2019-12-01,13554.29004,13978.61035,13280.04004,13913.03027,13913.03027,72054000000
2020-01-01,13913.03027,14183.25977,13573.04004,13614.09961,13614.09961,77104420000
2020-02-01,13655.88965,14148.24023,12024.4502,12380.96973,12380.96973,84292270000
